suite_number,ship_date_kst,trans_date_utc_package,package_id,inner_package_id,profit_case,package_merchant,order_type,package_type,country_code,country_name,carrier,carrier_service,package_weight,dimension_weight,package_count,reference_type,goods_revenue_krw,goods_revenue_usd,warehouse_revenue_krw,warehouse_revenue_usd,shipping_revenue_krw,shipping_revenue_usd,profit_krw,profit_usd,storage_fee_usd,storage_fee_krw,request_photo_fee_usd,request_photo_fee_krw,repack_fee_usd,repack_fee_krw,bubble_wrap_fee_usd,bubble_wrap_fee_krw,vacuum_repack_fee_usd,vacuum_repack_fee_krw,plasticbox_fee_usd,plasticbox_fee_krw,remove_papertube_fee_usd,remove_papertube_fee_krw,inclusion_fee_usd,inclusion_fee_krw,bfm_extra_fee_usd,bfm_extra_fee_krw,receiving_fee_usd,receiving_fee_krw,package_extra_fee_usd,package_extra_fee_krw,shipping_fee_usd,shipping_fee_krw,customer_cost_krw,customer_cost_usd,original_cost_krw,original_cost_usd,fuel_surcharge_cost_krw,fuel_surcharge_cost_usd,marked_up_cost_krw,marked_up_cost_usd,origin_usd_krw_package,usd_krw_package
M4070,2025-07-23,2025-07-22,669769,0,1,Apple Music,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,10300,10300,1,ASN,0,0,0,0,185363,138.06,128581,95.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.06,185363,594312,442.65,318270,237.05,147461,109.83,128581,95.77,1384.149897,1342.6254
J2569,2025-07-23,2025-07-22,685768,0,1,Soundwave,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,400,692,1,ASN,0,0,0,0,45582,33.95,9862,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.95,45582,45581,33.95,24410,18.18,11310,8.42,9862,7.35,1384.149897,1342.6254
Q3058,2025-07-23,2025-07-22,683201,0,1,Makestar,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,5500,7406,1,ASN,0,0,2685,2,133833,99.68,120116,89.46,0,0,2,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.68,133833,542774,404.26,290670,216.49,134673,100.31,117431,87.46,1384.149897,1342.6254
A4624,2025-07-23,2025-07-22,686052,0,1,Illit,WE_SHIP,SINGLE,MX,Mexico,FEDEX,INTERNATIONAL_CONNECT_PLUS,2000,3618,1,ASN,0,0,0,0,76610,57.06,105052,78.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.06,76610,485559,361.65,260030,193.67,120477,89.73,105052,78.24,1384.149897,1342.6254
O8539,2025-07-23,2025-07-22,685715,0,1,Atomy,WE_SHIP,SINGLE,IL,Israel,FEDEX,INTERNATIONAL_PRIORITY,4100,5456,1,ASN,0,0,0,0,159920,119.11,123075,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.11,159920,568860,423.69,304640,226.9,141146,105.13,123075,91.67,1384.149897,1342.6254
K5938,2025-07-23,2025-07-22,669842,0,1,WithMuu,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,500,1901,1,ASN,0,0,0,0,55625,41.43,12035,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43,55625,55627,41.43,29790,22.19,13802,10.28,12035,8.96,1384.149897,1342.6254
I3287,2025-07-23,2025-07-22,641741,0,1,Seller ,WE_SHIP,SINGLE,MX,Mexico,FEDEX,INTERNATIONAL_CONNECT_PLUS,200,264,1,ASN,0,0,9398,7,41527,30.93,18383,13.69,6,8056,0,0,0,0,0,0,0,0,0,0,0,0,1,1343,0,0,0,0,0,0,30.93,41527,41529,30.93,22240,16.56,10304,7.67,8985,6.69,1384.149897,1342.6254
L2526,2025-07-24,2025-07-23,686783,0,1,ALADIN,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,6800,6800,1,ASN,0,0,0,0,131922,98.44,117019,87.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.44,131922,540869,403.6,289650,216.14,134201,100.14,117019,87.32,1381.570233,1340.123126
A1077,2025-07-24,2025-07-23,686777,0,1,Twitter,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,4500,6150,1,ASN,0,0,0,0,121522,90.68,114768,85.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.68,121522,530468,395.84,284080,211.98,131620,98.21,114768,85.64,1381.570233,1340.123126
G4591,2025-07-24,2025-07-24,639686,0,1,Weverse,WE_SHIP,SINGLE,MX,Mexico,FEDEX,INTERNATIONAL_CONNECT_PLUS,3200,3200,1,ASN,0,0,21325,16,72372,54.3,125460,94.13,16,21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3,72372,481320,361.13,257760,193.39,119425,89.6,104135,78.13,1374.039604,1332.818416
G4806,2025-07-24,2025-07-23,686732,0,1,gmarket - rumours,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,800,1152,1,ASN,0,0,0,0,52037,38.83,25642,19.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.83,52037,118519,88.44,63470,47.36,29407,21.94,25642,19.13,1381.570233,1340.123126
G4806,2025-07-24,2025-07-23,687032,0,1,gmarket - rumours,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,400,493,1,ASN,0,0,0,0,41530,30.99,8985,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.99,41530,41529,30.99,22240,16.6,10304,7.69,8985,6.7,1381.570233,1340.123126
A4624,2025-07-25,2025-07-24,654409,0,1,Music Korea ,WE_SHIP,SINGLE,MX,Mexico,FEDEX,INTERNATIONAL_CONNECT_PLUS,15200,15200,1,ASN,0,0,2666,2,238508,178.95,142745,107.1,0,0,2,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.95,238508,647456,485.78,346730,260.15,160647,120.53,140079,105.1,1374.039604,1332.818416
C9297,2025-07-25,2025-07-25,688191,0,1,Weverse Shop,WE_SHIP,SINGLE,ES,Spain,FEDEX,INTERNATIONAL_CONNECT_PLUS,3000,3000,1,ASN,0,0,0,0,70556,53,103759,77.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,70556,479584,360.25,256830,192.93,118994,89.39,103759,77.94,1372.410085,1331.237782
H7966,2025-07-25,2025-07-24,687328,0,1,Weverse Shop,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,4500,4500,1,ASN,0,0,0,0,83661,62.77,106575,79.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.77,83661,492599,369.59,263800,197.93,122224,91.7,106575,79.96,1374.039604,1332.818416
H6550,2025-07-25,2025-07-24,688130,0,1,Weverse Global,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,3800,4725,1,ASN,0,0,0,0,87899,65.95,107492,80.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.95,87899,496838,372.77,266070,199.63,123276,92.49,107492,80.65,1374.039604,1332.818416
M6094,2025-07-25,2025-07-24,679261,0,1,Weverse,WE_SHIP,SINGLE,SG,Singapore,FEDEX,INTERNATIONAL_CONNECT_PLUS,1600,5054,1,ASN,0,0,0,0,48555,36.43,24886,18.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.43,48555,115027,86.3,61600,46.22,28541,21.41,24886,18.67,1374.039604,1332.818416
C3074,2025-07-25,2025-07-24,687941,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,10700,10700,1,ASN,0,0,0,0,189287,142.02,129429,97.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.02,189287,598233,448.85,320370,240.37,148434,111.37,129429,97.11,1374.039604,1332.818416
H2421,2025-07-25,2025-07-24,688014,0,1,Weverse shop ,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,7600,7600,1,ASN,0,0,0,0,138573,103.97,118457,88.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.97,138573,547517,410.8,293210,219.99,135850,101.93,118457,88.88,1374.039604,1332.818416
A8637,2025-07-28,2025-07-25,654503,0,1,Weverse Shop,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,900,2203,1,ASN,0,0,0,0,61849,46.46,27763,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.46,61849,128322,96.39,68720,51.62,31839,23.92,27763,20.85,1372.410085,1331.237782
A1621,2025-07-28,2025-07-25,686161,0,1,21762,WE_SHIP,SINGLE,FR,France,FEDEX,INTERNATIONAL_CONNECT_PLUS,300,491,1,ASN,0,0,0,0,38340,28.8,8294,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,38340,38336,28.8,20530,15.42,9512,7.15,8294,6.23,1372.410085,1331.237782
Q3174,2025-07-28,2025-07-26,687677,0,1,Ktown4U,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,8900,8947,1,ASN,0,0,0,0,152336,113.52,121434,90.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.52,152336,561279,418.26,300580,223.99,139265,103.78,121434,90.49,1383.435039,1341.931988
H2363,2025-07-28,2025-07-25,688945,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,3400,3400,1,ASN,0,0,0,0,72379,54.37,104135,78.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.37,72379,481320,361.56,257760,193.62,119425,89.71,104135,78.22,1372.410085,1331.237782
L8385,2025-07-28,2025-07-25,688068,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,1000,1000,1,ASN,0,0,0,0,45582,34.24,24244,18.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.24,45582,112058,84.18,60010,45.08,27804,20.89,24244,18.21,1372.410085,1331.237782
K3596,2025-07-28,2025-07-25,689307,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,3500,3600,1,ASN,0,0,0,0,76613,57.55,105052,78.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.55,76613,485559,364.74,260030,195.33,120477,90.5,105052,78.91,1372.410085,1331.237782
L8385,2025-07-28,2025-07-25,689317,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,3500,3600,1,ASN,0,0,0,0,76613,57.55,105052,78.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.55,76613,485559,364.74,260030,195.33,120477,90.5,105052,78.91,1372.410085,1331.237782
A4231,2025-07-28,2025-07-25,688229,0,1,Weverse ,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,9000,9000,1,ASN,0,0,0,0,152334,114.43,121434,91.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.43,152334,561279,421.62,300580,225.79,139265,104.61,121434,91.22,1372.410085,1331.237782
B9936,2025-07-29,2025-07-28,687985,0,1,Weverse Global,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,1100,2020,1,ASN,0,0,0,0,67703,50.59,29031,21.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.59,67703,134186,100.27,71860,53.7,33294,24.88,29031,21.69,1379.649782,1338.260289
E1804,2025-07-29,2025-07-28,687342,0,1,weverse shop,WE_SHIP,SINGLE,ES,Spain,FEDEX,INTERNATIONAL_CONNECT_PLUS,9500,9500,1,ASN,0,0,0,0,176329,131.76,126626,94.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.76,176329,585274,437.34,313430,234.21,145218,108.51,126626,94.62,1379.649782,1338.260289
L2526,2025-07-29,2025-07-28,691338,0,1,Weverse,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,11200,11200,1,ASN,0,0,0,0,205142,153.29,132859,99.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.29,205142,614087,458.87,328860,245.74,152367,113.85,132859,99.28,1379.649782,1338.260289
A1621,2025-07-29,2025-07-28,686907,0,1,21803,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,3800,3800,1,ASN,0,0,0,0,83601,62.47,106563,79.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.47,83601,492543,368.05,263770,197.1,122210,91.32,106563,79.63,1379.649782,1338.260289
E2296,2025-07-29,2025-07-28,691156,0,1,Weverse,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,3200,3720,1,ASN,0,0,0,0,83601,62.47,106563,79.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.47,83601,492543,368.05,263770,197.1,122210,91.32,106563,79.63,1379.649782,1338.260289
A1621,2025-07-29,2025-07-28,686385,0,1,21818,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,700,1306,1,ASN,0,0,0,0,52045,38.89,11259,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,52045,52042,38.89,27870,20.83,12913,9.65,11259,8.41,1379.649782,1338.260289
O4331,2025-07-29,2025-07-28,686428,0,1,Liz Kate Palmer,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,2600,3306,1,ASN,0,0,0,0,72373,54.08,104135,77.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.08,72373,481320,359.66,257760,192.61,119425,89.24,104135,77.81,1379.649782,1338.260289
G0342,2025-07-29,2025-07-28,689253,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,4200,4200,1,ASN,0,0,0,0,83655,62.51,106575,79.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.51,83655,492599,368.09,263800,197.12,122224,91.33,106575,79.64,1379.649782,1338.260289
L5730,2025-07-29,2025-07-28,662810,0,1,Weverse,WE_SHIP,SINGLE,IL,Israel,FEDEX,INTERNATIONAL_PRIORITY,700,1740,1,ASN,0,0,0,0,80617,60.24,17441,13.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.24,80617,80612,60.24,43170,32.26,20002,14.95,17441,13.03,1379.649782,1338.260289
L5730,2025-07-29,2025-07-28,650908,0,1,Hyuneepoca,WE_SHIP,SINGLE,IL,Israel,FEDEX,INTERNATIONAL_PRIORITY,100,125,1,ASN,0,0,4015,3,42543,31.79,13218,9.88,3,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.79,42543,42538,31.79,22780,17.02,10554,7.89,9203,6.88,1379.649782,1338.260289
D5285,2025-07-29,2025-07-26,685891,0,1,KTOWN4U ,WE_SHIP,SINGLE,MX,Mexico,FEDEX,INTERNATIONAL_CONNECT_PLUS,6900,6900,1,ASN,0,0,0,0,126262,94.09,115794,86.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.09,126262,535211,398.84,286620,213.59,132797,98.96,115794,86.29,1383.435039,1341.931988
N0257,2025-07-29,2025-07-26,689306,0,1,Weverse,WE_SHIP,SINGLE,CA,Canada,FEDEX,INTERNATIONAL_CONNECT_PLUS,3500,3600,1,ASN,0,0,0,0,76611,57.09,105052,78.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.09,76611,485559,361.84,260030,193.77,120477,89.78,105052,78.28,1383.435039,1341.931988
J0322,2025-07-29,2025-07-26,653668,0,1,Weverse Shop,WE_SHIP,SINGLE,CA,Canada,FEDEX,INTERNATIONAL_CONNECT_PLUS,5200,5200,1,ASN,0,0,0,0,109233,81.4,112110,83.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4,109233,518181,386.15,277500,206.79,128571,95.81,112110,83.54,1383.435039,1341.931988
B3602,2025-07-29,2025-07-27,676338,0,1,Gmarket,WE_SHIP,SINGLE,PT,Portugal,FEDEX,INTERNATIONAL_CONNECT_PLUS,10500,10500,1,ASN,0,0,0,0,220177,164.05,136112,101.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.05,220177,629119,468.75,336910,251.03,156097,116.31,136112,101.41,1383.640383,1342.131172
B3602,2025-07-29,2025-07-27,678393,0,1,Ktown4u,WE_SHIP,SINGLE,PT,Portugal,FEDEX,INTERNATIONAL_CONNECT_PLUS,5400,5400,1,ASN,0,0,0,0,123865,92.29,115273,85.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.29,123865,532802,396.98,285330,212.59,132199,98.5,115273,85.89,1383.640383,1342.131172
A8675,2025-07-29,2025-07-27,685508,0,1,ktown4u,WE_SHIP,SINGLE,IL,Israel,FEDEX,INTERNATIONAL_PRIORITY,1700,2448,1,ASN,0,0,0,0,96123,71.62,35180,26.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.62,96123,162606,121.16,87080,64.88,40346,30.06,35180,26.21,1383.640383,1342.131172
B1644,2025-07-29,2025-07-27,687409,0,1,Weverse,WE_SHIP,SINGLE,DE,Germany,FEDEX,INTERNATIONAL_CONNECT_PLUS,4600,4600,1,ASN,0,0,0,0,96580,71.96,109371,81.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.96,96580,505521,376.66,270720,201.71,125430,93.46,109371,81.49,1383.640383,1342.131172
P7734,2025-07-29,2025-07-27,689438,0,1,ktown4u,WE_SHIP,SINGLE,CA,Canada,FEDEX,INTERNATIONAL_CONNECT_PLUS,3200,3200,1,ASN,0,0,0,0,72381,53.93,104135,77.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.93,72381,481320,358.62,257760,192.05,119425,88.98,104135,77.59,1383.640383,1342.131172
E7979,2025-07-30,2025-07-29,690492,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,600,1578,1,ASN,0,0,0,0,55630,41.17,12035,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.17,55630,55627,41.17,29790,22.05,13802,10.21,12035,8.91,1393.010096,1351.219793
A1621,2025-07-30,2025-07-29,690192,0,1,21680,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,600,600,1,ASN,0,0,0,0,45577,33.73,9862,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.73,45577,45581,33.73,24410,18.07,11310,8.37,9862,7.3,1393.010096,1351.219793
H5525,2025-07-30,2025-07-29,689491,0,1,Weverse shop ,WE_SHIP,SINGLE,FR,France,FEDEX,INTERNATIONAL_CONNECT_PLUS,3500,3500,1,ASN,0,0,0,0,78614,58.18,105484,78.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.18,78614,487557,360.83,261100,193.23,120973,89.53,105484,78.07,1393.010096,1351.219793
H5525,2025-07-30,2025-07-29,691129,0,1,Weverse shop,WE_SHIP,SINGLE,FR,France,FEDEX,INTERNATIONAL_CONNECT_PLUS,10700,10700,1,ASN,0,0,0,0,196589,145.49,131009,96.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.49,196589,605535,448.14,324280,239.99,150245,111.19,131009,96.96,1393.010096,1351.219793
H8819,2025-07-30,2025-07-29,681654,0,1,Weverse,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,1700,4725,1,ASN,0,0,0,0,87897,65.05,33399,24.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.05,87897,154371,114.25,82670,61.18,38303,28.35,33399,24.72,1393.010096,1351.219793
E5150,2025-07-30,2025-07-29,692278,0,1,Billking,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,1500,3511,1,ASN,0,0,0,0,76614,56.7,30959,22.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,76614,143093,105.9,76630,56.71,35504,26.28,30959,22.91,1393.010096,1351.219793
D9781,2025-07-30,2025-07-28,687514,0,1,WEVERSE,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,9800,9800,1,ASN,0,0,0,0,164753,123.11,124121,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.11,164753,573697,428.69,307230,229.57,142346,106.37,124121,92.75,1379.649782,1338.260289
N5963,2025-07-30,2025-07-28,637785,0,1,Weverse,WE_SHIP,SINGLE,FR,France,FEDEX,INTERNATIONAL_CONNECT_PLUS,4600,4600,1,ASN,0,0,29442,22,96582,72.17,138813,103.73,22,29442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.17,96582,505521,377.74,270720,202.29,125430,93.73,109371,81.73,1379.649782,1338.260289
L5730,2025-07-30,2025-07-28,689417,0,1,Ktown4u,WE_SHIP,SINGLE,IL,Israel,FEDEX,INTERNATIONAL_PRIORITY,7800,15392,1,ASN,0,0,0,0,372197,278.12,169001,126.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.12,372197,781137,583.7,418320,312.58,193816,144.83,169001,126.28,1379.649782,1338.260289
Q3825,2025-07-31,2025-07-30,690534,0,1,Weverse Global,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,8800,8800,1,ASN,0,0,0,0,167836,124.66,36312,26.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.66,167836,167835,124.66,89880,66.76,41643,30.93,36312,26.97,1387.990191,1346.350485
F5234,2025-07-31,2025-07-30,692763,0,1,Weverse Shop,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,2700,2700,1,ASN,0,0,0,0,65338,48.53,14136,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.53,65338,65338,48.53,34990,25.99,16212,12.04,14136,10.5,1387.990191,1346.350485
E2764,2025-07-31,2025-07-30,689502,0,1,Weverse ,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,7400,7400,1,ASN,0,0,0,0,133827,99.4,28955,21.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4,133827,133831,99.4,71670,53.23,33206,24.66,28955,21.51,1387.990191,1346.350485
G0232,2025-07-31,2025-07-30,693621,0,1,Weverse shop,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,200,524,1,ASN,0,0,0,0,45587,33.86,9862,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.86,45587,45581,33.86,24410,18.13,11310,8.4,9862,7.32,1387.990191,1346.350485
L3913,2025-07-31,2025-07-30,692583,0,1,"Olive young, Coupang, pop mart, daiso, Starbucks, cu",WE_SHIP,SINGLE,ZA,South Africa,FEDEX,INTERNATIONAL_PRIORITY,4000,4306,1,ASN,0,0,0,0,118842,88.27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.27,118842,,,,,,,,,1387.990191,1346.350485
L2526,2025-08-01,2025-07-29,691951,0,1,Weverse,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,10800,10800,1,ASN,0,0,0,0,196589,145.49,42533,31.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.49,196589,196591,145.49,105280,77.91,48778,36.1,42533,31.48,1393.010096,1351.219793
C4614,2025-08-01,2025-07-31,694394,0,1,Weverse,WE_SHIP,SINGLE,GB,United Kingdom,FEDEX,INTERNATIONAL_CONNECT_PLUS,1000,2877,1,ASN,0,0,0,0,70635,52.42,15283,11.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.42,70635,70641,52.42,37830,28.07,17527,13.01,15283,11.34,1389.159387,1347.484605
P5712,2025-08-01,2025-07-25,689579,0,1,S.C.H.A.L.E Store,WE_SHIP,SINGLE,JP,Japan,FEDEX,INTERNATIONAL_CONNECT_PLUS,1100,1854,1,ASN,0,0,0,0,16907,12.7,8730,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,16907,40353,30.31,21610,16.23,10012,7.52,8730,6.56,1372.410085,1331.237782
H1084,2025-08-01,2025-07-31,694100,0,1,Weverse shop,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,200,524,1,ASN,0,0,0,0,45585,33.83,9862,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.83,45585,45581,33.83,24410,18.12,11310,8.39,9862,7.32,1389.159387,1347.484605
D9344,2025-08-01,2025-07-31,693623,0,1,Weverse Shop,WE_SHIP,SINGLE,US,United States of America,FEDEX,INTERNATIONAL_CONNECT_PLUS,200,524,1,ASN,0,0,0,0,45585,33.83,9862,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.83,45585,45581,33.83,24410,18.12,11310,8.39,9862,7.32,1389.159387,1347.484605
L0090,2025-08-01,2025-07-31,694517,0,1,지팔자],WE_SHIP,SINGLE,CA,Canada,FEDEX,INTERNATIONAL_CONNECT_PLUS,1000,1000,1,ASN,0,0,0,0,45585,33.83,9862,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.83,45585,45581,33.83,24410,18.12,11310,8.39,9862,7.32,1389.159387,1347.484605
